equivalence_group_id,representative_record_id,member_count,provenance_sources,member_record_ids,vampire_statuses,eprover_statuses,twee_complete_statuses,theorem_any,counter_satisfiable_any,scientific_conflict
alpha_9b2cf7635837e748,alps4141::alps_8ab3173fcc69_to_Equation2,1,alps4141,alps4141::alps_8ab3173fcc69_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_e7d2ce03d9a7b389,alps4141::alps_437a7a21d5a4_to_Equation2,1,alps4141,alps4141::alps_437a7a21d5a4_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
alpha_e53fc3aac7bfd9cf,alps4141::alps_534f85156b8b_to_Equation2,1,alps4141,alps4141::alps_534f85156b8b_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_48fa300bdd800643,alps4141::alps_d5df25a6ca54_to_Equation2,1,alps4141,alps4141::alps_d5df25a6ca54_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_5585cc6cb9270eb1,alps4141::alps_d42a90405f15_to_Equation2,1,alps4141,alps4141::alps_d42a90405f15_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
alpha_5cf08190123edfce,alps4141::alps_6f7aff7b5564_to_Equation2,1,alps4141,alps4141::alps_6f7aff7b5564_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
alpha_7771191752935eb4,alps4141::alps_d22b3f8047de_to_Equation2,1,alps4141,alps4141::alps_d22b3f8047de_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
alpha_29107af53b6f7b99,alps4141::alps_1809fde83cbf_to_Equation2,1,alps4141,alps4141::alps_1809fde83cbf_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_f7aa7be47322c5f3,alps4141::alps_70a293d8e6e6_to_Equation2,1,alps4141,alps4141::alps_70a293d8e6e6_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
alpha_6c0ba0969b27f21d,alps4141::alps_1941fed09982_to_Equation2,1,alps4141,alps4141::alps_1941fed09982_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
alpha_9ecf086e080fc8e7,alps4141::alps_5431295fbacc_to_Equation2,1,alps4141,alps4141::alps_5431295fbacc_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
alpha_bf6e3acfc73c7c60,alps4141::alps_3f8cb0afade6_to_Equation2,1,alps4141,alps4141::alps_3f8cb0afade6_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
alpha_c4315aa7b6da1039,alps4141::alps_94e2a5c30f2f_to_Equation2,1,alps4141,alps4141::alps_94e2a5c30f2f_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
alpha_ada9b0195b14ebb9,alps4141::alps_f3ba71311766_to_Equation2,1,alps4141,alps4141::alps_f3ba71311766_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_34a77ace040ef3ba,alps4141::alps_38fe829ac951_to_Equation2,1,alps4141,alps4141::alps_38fe829ac951_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_89dc1071d22d0a8e,alps4141::alps_5b9231463bee_to_Equation2,1,alps4141,alps4141::alps_5b9231463bee_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_78f5d8c11da5663a,alps4141::alps_58e36a9b564c_to_Equation2,1,alps4141,alps4141::alps_58e36a9b564c_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_abf07b1e408ac1e2,alps4141::alps_c330973a2561_to_Equation2,1,alps4141,alps4141::alps_c330973a2561_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_ed48b38f02a0c444,alps4141::alps_5163bc937a3e_to_Equation2,1,alps4141,alps4141::alps_5163bc937a3e_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_0d43aa5046dc611a,alps4141::alps_fe59c4d866e4_to_Equation2,1,alps4141,alps4141::alps_fe59c4d866e4_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_06730e4b9ae550e4,alps4141::alps_90d8d3a44d4a_to_Equation2,1,alps4141,alps4141::alps_90d8d3a44d4a_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_d84bbc6bebf3b364,alps4141::alps_fb2e94eb4f73_to_Equation2,1,alps4141,alps4141::alps_fb2e94eb4f73_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
alpha_2ff6f1c1e1346af8,alps4141::alps_5f82f1e1fb7b_to_Equation2,1,alps4141,alps4141::alps_5f82f1e1fb7b_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
alpha_d333497f2fbe5a98,alps4141::alps_bfaab3e66b01_to_Equation2,1,alps4141,alps4141::alps_bfaab3e66b01_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_21d6b39417027d82,alps4141::alps_a45780552d62_to_Equation2,1,alps4141,alps4141::alps_a45780552d62_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_e0902333595f8fc5,alps4141::alps_ecb61a275ccf_to_Equation2,1,alps4141,alps4141::alps_ecb61a275ccf_to_Equation2,completed_no_decisive_result,resource_exhausted,memory_limit,False,False,False
alpha_c524ff8ea580e893,alps4141::alps_9a19b35ecadd_to_Equation2,1,alps4141,alps4141::alps_9a19b35ecadd_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
alpha_fa7e19ce2f5742c4,alps4141::alps_ab7f1c71e664_to_Equation2,1,alps4141,alps4141::alps_ab7f1c71e664_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
alpha_38a686a2ba6a2ad0,alps4141::alps_995cdf4a170d_to_Equation2,1,alps4141,alps4141::alps_995cdf4a170d_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_76082a793da899b4,alps4141::alps_7150e56f2461_to_Equation2,1,alps4141,alps4141::alps_7150e56f2461_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_09b3402315e9fbbb,alps4141::alps_a70c7130dc59_to_Equation2,1,alps4141,alps4141::alps_a70c7130dc59_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
alpha_fc7749b2eafac696,alps4141::alps_2ed47c0f8d38_to_Equation2,1,alps4141,alps4141::alps_2ed47c0f8d38_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
alpha_655a9305a54949bf,alps4141::alps_cf7f1c87d1de_to_Equation2,1,alps4141,alps4141::alps_cf7f1c87d1de_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_45fa0b9419e60fae,alps4141::alps_810659c84472_to_Equation2,1,alps4141,alps4141::alps_810659c84472_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_337207bbbf46cbc9,alps4141::alps_1d31d922d304_to_Equation2,1,alps4141,alps4141::alps_1d31d922d304_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_5f2f9a3af89330dd,alps4141::alps_d6209df8cc09_to_Equation2,1,alps4141,alps4141::alps_d6209df8cc09_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_df23252937574298,alps4141::alps_c328ba6d6325_to_Equation2,1,alps4141,alps4141::alps_c328ba6d6325_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
alpha_bd58279d5db0c9e8,alps4141::alps_a36767381a55_to_Equation2,1,alps4141,alps4141::alps_a36767381a55_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_18889e96f0843fad,alps4141::alps_3e4e7d9ca901_to_Equation2,1,alps4141,alps4141::alps_3e4e7d9ca901_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_474af0900979095a,alps4141::alps_5a6b7dc57a3c_to_Equation2,1,alps4141,alps4141::alps_5a6b7dc57a3c_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_932073b26a6a0857,alps4141::alps_e1dd01d6cb9a_to_Equation2,1,alps4141,alps4141::alps_e1dd01d6cb9a_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
alpha_035d7e9bc0004f78,alps4141::alps_fb63fd009d79_to_Equation2,1,alps4141,alps4141::alps_fb63fd009d79_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_d6a053ab80937b52,alps4141::alps_23c9313d97c3_to_Equation2,1,alps4141,alps4141::alps_23c9313d97c3_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_8bb8b514979f7a27,alps4141::alps_7183a7825cb7_to_Equation2,1,alps4141,alps4141::alps_7183a7825cb7_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
alpha_2d67912d49947410,alps4141::alps_a89cf9a39630_to_Equation2,1,alps4141,alps4141::alps_a89cf9a39630_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
alpha_e07c4d0448f51619,alps4141::alps_4fb75a5578f5_to_Equation2,1,alps4141,alps4141::alps_4fb75a5578f5_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_7056536360831e6e,alps4141::alps_f4062af4588e_to_Equation2,1,alps4141,alps4141::alps_f4062af4588e_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_e90755efcf24e5ef,alps4141::alps_b685a7059ff6_to_Equation2,1,alps4141,alps4141::alps_b685a7059ff6_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_258f11334888d05f,alps4141::alps_cd7d18f9c3a4_to_Equation2,1,alps4141,alps4141::alps_cd7d18f9c3a4_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
alpha_78377d71032786c6,alps4141::alps_2910d88911ab_to_Equation2,1,alps4141,alps4141::alps_2910d88911ab_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
alpha_2f0a1f6f765fbae5,alps4141::alps_89350e5ce68a_to_Equation2,1,alps4141,alps4141::alps_89350e5ce68a_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_ec2e8bff4fae8e89,alps4141::alps_ea61af3a419f_to_Equation2,1,alps4141,alps4141::alps_ea61af3a419f_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
alpha_663dbf02cbe08298,alps4141::alps_fdba9cfb8df0_to_Equation2,1,alps4141,alps4141::alps_fdba9cfb8df0_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
alpha_4684f842c4d81499,alps4141::alps_e1b26837033b_to_Equation2,1,alps4141,alps4141::alps_e1b26837033b_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
alpha_6ac0f5161f16a93f,alps4141::alps_dc8c35e966ce_to_Equation2,1,alps4141,alps4141::alps_dc8c35e966ce_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_a94b56232c944044,alps4141::alps_71fbbdc5a941_to_Equation2,1,alps4141,alps4141::alps_71fbbdc5a941_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_e26b69ee8e702b0a,alps4141::alps_be1d2d0415b8_to_Equation2,1,alps4141,alps4141::alps_be1d2d0415b8_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
alpha_72483ca26a171fe9,alps4141::alps_fcdda0fff993_to_Equation2,1,alps4141,alps4141::alps_fcdda0fff993_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
alpha_26c37b6a88db0bcb,alps4141::alps_97b417d5dd66_to_Equation2,1,alps4141,alps4141::alps_97b417d5dd66_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
alpha_225cfa08cab844c4,alps4141::alps_cddc54592289_to_Equation2,1,alps4141,alps4141::alps_cddc54592289_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
alpha_ed5722f1f9e878eb,alps4141::alps_2fe58b83ad0d_to_Equation2,1,alps4141,alps4141::alps_2fe58b83ad0d_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
alpha_d78faf95b1963fd0,alps4141::alps_37737aaced19_to_Equation2,1,alps4141,alps4141::alps_37737aaced19_to_Equation2,resource_exhausted,resource_exhausted,memory_limit,False,False,False
alpha_ddb9858fbe2ad0ee,alps4141::alps_222942d5abd5_to_Equation2,1,alps4141,alps4141::alps_222942d5abd5_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
alpha_4fc10de74d9378d7,alps4141::alps_a52c5648f154_to_Equation2,1,alps4141,alps4141::alps_a52c5648f154_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
alpha_bc71de10b50b17a5,alps4141::alps_26a26c84fdfb_to_Equation2,1,alps4141,alps4141::alps_26a26c84fdfb_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
alpha_498d0433c5fb02c6,alps4141::alps_b4a9d1615d85_to_Equation2,1,alps4141,alps4141::alps_b4a9d1615d85_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
alpha_e3132f32a694f725,alps4141::alps_a71227a9e87a_to_Equation2,1,alps4141,alps4141::alps_a71227a9e87a_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
alpha_164644ec6d8b2c54,alps4141::alps_c9798b971d67_to_Equation2,1,alps4141,alps4141::alps_c9798b971d67_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
alpha_ab43a03b48ef4c56,alps4141::alps_b664c95fd7e3_to_Equation2,1,alps4141,alps4141::alps_b664c95fd7e3_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_f85f12210c16b078,alps4141::alps_7f8f9d2576c1_to_Equation2,1,alps4141,alps4141::alps_7f8f9d2576c1_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
alpha_e1303508f5f0be68,alps4141::alps_7a410311639f_to_Equation2,1,alps4141,alps4141::alps_7a410311639f_to_Equation2,resource_exhausted,resource_exhausted,theorem,True,False,False
alpha_0e608d3dfc5e89a8,alps4141::alps_e319eb5a5ee2_to_Equation2,1,alps4141,alps4141::alps_e319eb5a5ee2_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_5e5902d6481515e5,alps4141::alps_54b4e6cf333a_to_Equation2,1,alps4141,alps4141::alps_54b4e6cf333a_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_9de1d6abfec1844f,alps4141::alps_17264f8817bd_to_Equation2,1,alps4141,alps4141::alps_17264f8817bd_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_eab0f99bc99f9050,alps4141::alps_c95bf2e7dc78_to_Equation2,1,alps4141,alps4141::alps_c95bf2e7dc78_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_6de7e46cc026ebb7,alps4141::alps_b0d105a15a48_to_Equation2,1,alps4141,alps4141::alps_b0d105a15a48_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
alpha_07e03ffb429ca7a3,alps4141::alps_d7173b94bcd1_to_Equation2,1,alps4141,alps4141::alps_d7173b94bcd1_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
alpha_2734b9c4a38c1426,alps4141::alps_24af85b7acb4_to_Equation2,1,alps4141,alps4141::alps_24af85b7acb4_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_bbbf519d86add695,alps4141::alps_c2af704f7af8_to_Equation2,1,alps4141,alps4141::alps_c2af704f7af8_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
alpha_e8e3cfe2c681e2b0,alps4141::alps_e6ace1558ff9_to_Equation2,1,alps4141,alps4141::alps_e6ace1558ff9_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_1b1b303082101399,alps4141::alps_8817e0f850fc_to_Equation2,1,alps4141,alps4141::alps_8817e0f850fc_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
alpha_1b8b16bdd7258b5e,alps4141::alps_cf554eb0ed22_to_Equation2,1,alps4141,alps4141::alps_cf554eb0ed22_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
alpha_37588d24bd4f2989,alps4141::alps_7ec89b52d27c_to_Equation2,1,alps4141,alps4141::alps_7ec89b52d27c_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
alpha_ec2242872e965b3c,alps4141::alps_016035fae918_to_Equation2,1,alps4141,alps4141::alps_016035fae918_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_1cc7b075294add51,alps4141::alps_287312e35737_to_Equation2,1,alps4141,alps4141::alps_287312e35737_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
alpha_62ef12bde5cbf34d,alps4141::alps_4a8fd30c46fe_to_Equation2,1,alps4141,alps4141::alps_4a8fd30c46fe_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_bd88d99fee3589b9,alps4141::alps_895984d48e2b_to_Equation2,1,alps4141,alps4141::alps_895984d48e2b_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_a8f6ddd91bfa96c5,alps4141::alps_4cf821036248_to_Equation2,1,alps4141,alps4141::alps_4cf821036248_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_64704e355d901a79,alps4141::alps_ad7a05432392_to_Equation2,1,alps4141,alps4141::alps_ad7a05432392_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_b36300fa2932bd2b,alps4141::alps_0899c907cd5a_to_Equation2,1,alps4141,alps4141::alps_0899c907cd5a_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_49b48fabb728e3b6,alps4141::alps_2613a83e6a82_to_Equation2,1,alps4141,alps4141::alps_2613a83e6a82_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_d9bd8c8ae79eb011,alps4141::alps_dad844c5ebed_to_Equation2,1,alps4141,alps4141::alps_dad844c5ebed_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_f18a2b4dbb2ac09f,alps4141::alps_428e97fa175e_to_Equation2,1,alps4141,alps4141::alps_428e97fa175e_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_76ece37224b413ee,alps4141::alps_8ba116409890_to_Equation2,1,alps4141,alps4141::alps_8ba116409890_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
alpha_be43fa732c85fb47,alps4141::alps_f01abcc873fc_to_Equation2,1,alps4141,alps4141::alps_f01abcc873fc_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_fbfeb853af99b28f,alps4141::alps_0ac263608ebb_to_Equation2,1,alps4141,alps4141::alps_0ac263608ebb_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
alpha_c16b406687fe7426,alps4141::alps_d487230a4dd5_to_Equation2,1,alps4141,alps4141::alps_d487230a4dd5_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
alpha_ec024cf1704b9298,alps4141::alps_8e7320e9c2f4_to_Equation2,1,alps4141,alps4141::alps_8e7320e9c2f4_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
alpha_99529e3b45cfe0ec,alps4141::alps_48d4f82d90ca_to_Equation2,1,alps4141,alps4141::alps_48d4f82d90ca_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
alpha_15fdfc04599361a2,alps4141::alps_3875e9285aaf_to_Equation2,1,alps4141,alps4141::alps_3875e9285aaf_to_Equation2,resource_exhausted,resource_exhausted,resource_exhausted,False,False,False
alpha_82c358e84fc7eb87,alps4141::alps_c8474c452fb9_to_Equation2,1,alps4141,alps4141::alps_c8474c452fb9_to_Equation2,memory_limit,resource_exhausted,memory_limit,False,False,False
alpha_5ab151b08b8222d4,alps4141::alps_c301d80600bd_to_Equation2,1,alps4141,alps4141::alps_c301d80600bd_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
alpha_c93451646c9f595e,alps4141::alps_863784dd575a_to_Equation2,1,alps4141,alps4141::alps_863784dd575a_to_Equation2,memory_limit,resource_exhausted,resource_exhausted,False,False,False
